Commit Sha,File Sha,Lines,Path,Path1,Path2,Path3,Extension
e4a102a4fca720931620f16b8471901b4786cc70,fefa383a82c44b6473b2cf32cdc0154dad158590,26,eng/perf-tests/PerfResults.md,eng,perf-tests,PerfResults.md,.md
e4a102a4fca720931620f16b8471901b4786cc70,2b1d818fb15f93aad6d029924cea8f12c32f8ed9,185,eng/perf-tests/PerformanceTests.cs,eng,perf-tests,PerformanceTests.cs,.cs
e4a102a4fca720931620f16b8471901b4786cc70,7f05bdc72c9e26c6e79f9db8d965e78f5ef7cd0b,11,eng/perf-tests/Program.cs,eng,perf-tests,Program.cs,.cs
e4a102a4fca720931620f16b8471901b4786cc70,80d3e014db4055c644cc87ad7b196f99f27824e0,15,eng/perf-tests/perf-tests.csproj,eng,perf-tests,perf-tests.csproj,.csproj
e4a102a4fca720931620f16b8471901b4786cc70,4abcb944e9777004e52b4fe36355eb877afe219e,47,eng/publish/PublishNPMPackage.ps1,eng,publish,PublishNPMPackage.ps1,.ps1
e4a102a4fca720931620f16b8471901b4786cc70,6094ea8b40d9e02d570afdd789726dfd9810cf53,97,eng/publish/PublishVSCodeExtension.ps1,eng,publish,PublishVSCodeExtension.ps1,.ps1
e4a102a4fca720931620f16b8471901b4786cc70,a0da69d28600c2841ad786fd764cf3e757c105f4,52,eng/publish/VerifyVSCodeExtension.ps1,eng,publish,VerifyVSCodeExtension.ps1,.ps1
e4a102a4fca720931620f16b8471901b4786cc70,bbcb50294b4c7bd9f1c8e90a0e8469b3019352ed,41,eng/publish/publish-npm.yml,eng,publish,publish-npm.yml,.yml
e4a102a4fca720931620f16b8471901b4786cc70,bb5b23d29d0ba1dc3032a140f00b9e719e23f408,3,eng/resources/Directory.Build.props,eng,resources,Directory.Build.props,.props
e4a102a4fca720931620f16b8471901b4786cc70,bb5b23d29d0ba1dc3032a140f00b9e719e23f408,3,eng/resources/Directory.Build.targets,eng,resources,Directory.Build.targets,.targets
e4a102a4fca720931620f16b8471901b4786cc70,088a3ab353d3916561fa0fd5783e0ced4ad63fbe,8,eng/targets/NuGet.targets,eng,targets,NuGet.targets,.targets
e4a102a4fca720931620f16b8471901b4786cc70,5ec05ee7b35901f9622c7dc11f38c1807000368f,14,eng/targets/Settings.props,eng,targets,Settings.props,.props
e4a102a4fca720931620f16b8471901b4786cc70,ad55dc259364434406485209480d351ea5b9794d,257,samples/ExtensionLab/ExtensionLab-EF.ipynb,samples,ExtensionLab,ExtensionLab-EF.ipynb,.ipynb
e4a102a4fca720931620f16b8471901b4786cc70,84186a7624f0335630c4eda8ce2a8c97a2b19f81,162,samples/ExtensionLab/ExtensionLab-SandDance.ipynb,samples,ExtensionLab,ExtensionLab-SandDance.ipynb,.ipynb
e4a102a4fca720931620f16b8471901b4786cc70,00f182a18a0902c366df93206aa18f1d229b6865,116,samples/ExtensionLab/ExtensionLab-explain.ipynb,samples,ExtensionLab,ExtensionLab-explain.ipynb,.ipynb
e4a102a4fca720931620f16b8471901b4786cc70,8e5be180f9bd5684ff227a12003990be7895167d,9,samples/connect-wpf/App.xaml,samples,connect-wpf,App.xaml,.xaml
e4a102a4fca720931620f16b8471901b4786cc70,f4cd0e967543526d83ea4e98a79b86dc73595783,125,samples/connect-wpf/App.xaml.cs,samples,connect-wpf,App.xaml.cs,.cs
